artist,album,song_title,lexical_complexity,rhyme_complexity,semantic_depth,narrative_structure,emotional_expressiveness,composite_score
Drake,Views,Hype,0.3311910420217792,0.42238991689527067,0.7873333876480599,0.6605308137283523,0.7031198019181364,0.5690059476006657
Drake,Unknown,I’m The Problem (Still A Good Man),0.3662994110392978,0.4049947013213573,0.566787570798336,0.6746341191800651,0.8498008237214599,0.5590213543191678
Kanye West,GOOD Fridays,Don’t Look Down,0.2854035607163,0.4632850972272454,0.7174799732333087,0.6640067913782038,0.5757117335085645,0.5311413465051766
Kanye West,It’s Almost Dry,Diet Coke,0.9087356215751646,0.13433065218505047,0.24311344677966648,0.10876486073933492,0.0,0.2802672058281291
Lil Wayne,Unknown,Miami,0.3689804131106648,0.49409393688359404,0.6112085865423134,0.659203458072807,0.4362050503799527,0.5056828129384057
Kanye West,NASIR,Cops Shot the Kid,0.3311909049805032,0.8075021576609772,0.5979649056800188,0.6643388917505805,0.428755026856618,0.5731085406812594
Lil Wayne,Theater of the Mind,Last of a Dying Breed,0.3475574240639812,0.3124425505964681,0.716319235300287,0.693963545008809,0.2895419004092335,0.4528888813551387
Dave,We’re All Alone In This Together,Lazarus,0.49895553793385505,0.5624292942847219,0.7964096171005794,0.6519471781132942,0.46244407719160147,0.5899612467333818
Dave,All Is Yellow,Stop Giving Me Advice,0.4046284257363109,0.3367424609415902,0.7694180009206373,0.6786509291896856,0.5779604340408812,0.5363846267534162
Kanye West,Unknown,Watch,0.3671197497486395,0.283999092651964,0.7015873574179939,0.6380871139079528,0.5817769553125434,0.4968096527450193
Kendrick Lamar,WE DON’T TRUST YOU,Like That,0.30702749566498505,0.41334740913047463,0.6757060701334645,0.6590789860564599,0.6352081802382656,0.5257870493984307
Lil Wayne,King of Hearts (Deluxe),Dedication To My Ex (Miss That),0.3271331867102986,0.6830354430344491,0.6907183917114437,0.6701576879667772,0.6722613441332924,0.6093050984646358
Drake,Unknown,K-9,0.5172474336756949,0.19009108452215165,0.5609194663208711,0.6001968898115079,0.0,0.3531856846015773
Drake,Take Care,Doing It Wrong,0.18438969293701216,0.7874352311010845,0.45925414148775184,0.6679598517144537,0.761609744914927,0.5781035014003774
Dave,Unknown,Yapping (Cheating on Wifey Demo),0.31409394508080324,0.25540005283492573,0.7022413932495745,0.6730666186570585,0.20331918610580343,0.40874091089452647
Kanye West,Kanye West: Freshmen Adjustment,Self Conscious,0.36947094176345924,0.8006600525364829,0.6696148211465639,0.6396723867930318,0.4658494084757778,0.5971029054302357
Lil Wayne,Tha Carter,I Miss My Dawgs,0.2403430247432752,0.406369556178891,0.6076732188943403,0.7590706042236413,0.41418699320620456,0.46789362704703297
Lil Wayne,FWA,Living Right,0.33049174861486375,0.18550888507282395,0.7167376259282633,0.674077626328702,0.5403655794669118,0.46500785601951905
Kanye West,KIDS SEE GHOSTS,Reborn,0.3299347328303937,0.7832924696083668,0.43771654090047085,0.6832791804014827,0.6725638415381244,0.5863580175161119
Kanye West,Dear Donda,Only One,0.27135134507897407,0.3911186164664768,0.6110134401179075,0.6604336709343264,0.7353146113034419,0.5203805840568329
Kendrick Lamar,Unknown,Tim Westwood Freestyle,0.4573477514577805,0.09485183046200515,0.71280768653242,0.6069220538159527,0.6808030047038576,0.48494295422670575
Drake,$ome $exy $ongs 4 U,RAINING IN HOUSTON,0.4344589133144101,0.45185298665925205,0.7069264960867462,0.6850955073249292,0.7200063763723903,0.5880059299182617
Drake,KHALED KHALED,GREECE,0.27325037709528716,0.407531877586696,0.6866883008149278,0.6978741465522295,0.18000091328099524,0.4345520096177505
Drake,Dark Lane Demo Tapes,Demons,0.430307107862672,0.46911106039647454,0.5473644069859563,0.6411410626544262,0.1747763920091656,0.4439385058688413
Kanye West,The Life of Pablo,30 Hours,0.45357410441107143,0.3750122456408058,0.7758559648307788,0.6240399608570109,0.6996894394370369,0.5731829572745305
Kanye West,Kanye West Presents: Good Music - Cruel Summer,Higher,0.2972903421399996,0.5248510144765076,0.7156659159215119,0.6543978574515772,0.4973310260779066,0.5314298890647471
Kendrick Lamar,The Poems of Jay Jenkins,R.I.P. (Remix),0.381896815994206,0.6748724197613559,0.6256777047088261,0.6416702031551098,0.4462617160603598,0.5557358827662838
Drake,Scorpion,Don’t Matter to Me,0.1912861335636766,0.3139110494114854,0.46508737824193114,0.6989368066040507,0.6126858676251764,0.4371301592296358
Lil Wayne,Dedication 5,Still Got That Rock,0.41085724376036925,0.1308172339051542,0.7882773754565885,0.6552913580213583,0.6884204716364922,0.5085090303501822
Drake,March Madness,Sweeterman (Remix),0.26363230885692623,0.6194719137155462,0.48297689113334846,0.7033760686083873,0.5093596947135726,0.5115681676609141
Kanye West,Donda (Deluxe),Jail,0.3753722901205835,0.4396531630764941,0.533508752258208,0.6370225266200922,0.168716368996483,0.42098615203719225
Lil Wayne,G Series Vol.1,Where da Cash At,0.18398639935403283,0.8046261851254001,0.24479784493008153,0.6743722615130048,0.14517017911361954,0.41710327018784754
Drake,Views,Feel No Ways,0.24863039953962415,0.6450921123611082,0.4914377242797223,0.6246583057565277,0.005702997811172307,0.40412599827985995
Lil Wayne,mainstream sellout (life in pink deluxe),ay!,0.3351143125328095,0.48117381761523365,0.33613384339381036,0.6994245870401367,0.783503543780808,0.5161574824013145
Kanye West,AT.LONG.LAST.A$AP,Jukebox Joints,0.358595737749352,0.22370313737699357,0.744840519189231,0.6942036530195587,0.8058389317620128,0.5419113700373014
Drake,Thank Me Later,Miss Me,0.32773654859655654,0.22277085544778832,0.8741915792673057,0.6918863453401511,0.542693846735241,0.5084000605827904
Kanye West,The Documentary,Dreams,0.7539557762548753,0.13433065218505047,0.24066599597315977,0.0,0.0,0.23250701749186967
Kendrick Lamar,DAMN.,DNA.,0.4248114153244619,0.6100837243325292,0.7248080240306536,0.6636147501206449,0.6208610635225996,0.606159244176772
Dave,Unknown,For Me*,0.37914906095718537,0.2654718970454204,0.7889918509665373,0.6455722938719003,0.471558231669037,0.49114364706069213
Drake,Unknown,On a Wave,0.33144373400079424,0.3763657787982805,0.5891187143338877,0.6514033888062312,0.5545434273918982,0.48682312816582085
Lil Wayne,My Face Can’t Be Felt (Unofficial),Turnin’ Me On (Remix),0.29949162896761217,0.40085160773059403,0.6385126633323152,0.688750834024057,0.41154286003173995,0.4734349575025905
Kendrick Lamar,Divergent (Original Motion Picture Soundtrack),Backwards,0.3186785936408582,0.1848226124651332,0.5488562045654096,0.7652187043373202,0.628281052292472,0.4601516288666293
Kanye West,Legendary (Deluxe Edition),On Me,0.6542446077730818,0.17745786157077714,0.2776496970492612,0.4308256696609223,0.5177819861501929,0.39892357403633977
Kanye West,VULTURES 1,PAID,0.28029688018533755,0.8019039141349453,0.5541889766029776,0.6706174301187813,0.1472753023627803,0.49742082488177264
Kanye West,ye,No Mistakes,0.2594660958929487,0.5610946753748202,0.668706159995634,0.6762865362527095,0.7116549976992055,0.5696820999991691
Kanye West,808s & Heartbreak,Welcome To Heartbreak,0.3385011734264838,0.7568588890297023,0.4396315013366906,0.662786471466195,0.0,0.44425922792998973
Kendrick Lamar,Where Does This Door Go,Crime,0.43486519869607887,0.40459449766893796,0.6601910723369798,0.6488671908653251,0.25640005488333684,0.46876996823031236
Drake,So Far Gone,Houstatlantavegas,0.3611780024939853,0.24263654000893434,0.6222562668079878,0.6584677579666076,0.4112546977425491,0.4383670921061292
Lil Wayne,Dedication 6,New Freezer,0.39977357377796563,0.13267509712225864,0.6300121491514911,0.6721812747797246,0.39567778487451377,0.41908866705831743
Kendrick Lamar,Lemonade,Freedom,0.4011087271793683,0.3141802913255279,0.6036553518180964,0.6549023129854512,0.6610531877525372,0.5099438731292001
Kanye West,Donda,Ok Ok pt 2,0.3148870341994454,0.3185929420144041,0.8081530736690217,0.6393107632317664,0.674451935164742,0.5350432585950078
Lil Wayne,Hoodrich Radio 4 (Most Requested),Pray to the Lord,0.19047111546415985,0.5765084771513521,0.6904765094287808,0.7712483291426158,0.7415329349989658,0.5843104806376116
Kanye West,GOOD Fridays,Looking for Trouble,0.46331637713518753,0.3801143214697685,0.700608260433371,0.633518033196616,0.6965879085424023,0.5621587945691267
Kanye West,Watch the Throne,H·a·m,0.4143509010366023,0.12340863474992461,0.69556117387104,0.6286238766044765,0.6205978330071286,0.4712477217611068
Drake,More Life,Skepta Interlude,0.3840870844729396,0.18319679193699384,0.6996205270759732,0.6665519906281223,0.19058830550813907,0.40064117998987714
Kanye West,The Life of Pablo,Wolves,0.3045274928873096,0.4346756533162102,0.4467383752390696,0.6665524883889751,0.7874754348630228,0.5164000471852792
Drake,#MikeWiLLBeenTriLL,Good Kush And Alcohol (Remix),0.4920397608804837,0.5972557437566124,0.6693297696590701,0.7497259275060826,0.768705765982633,0.6477878843695029
Kanye West,K.T.S.E.,WTP,0.2933216210024109,0.482027828445717,0.6806905732984547,0.6715743766632307,0.6097106452732487,0.5379876815257367
Drake,Take Care,Take Care,0.2607322325125433,0.37054607288695623,0.5172053695583348,0.666919112165253,0.844142004003002,0.517090306261303
Kanye West,Be (20th Anniversary),Testify,0.41498616245829184,0.3239823867294825,0.7850549556795564,0.6511206481588359,0.5856510858544302,0.5358021347046517
Lil Wayne,Dedication 6,SUWU,0.42312098494636285,0.40075628147910797,0.4833000588811905,0.6349884042637288,0.11673684381110859,0.4000689085370687
Kanye West,Watch the Throne,Illest Motherfucker Alive,0.3976413173632398,0.23366723520706956,0.7336764358224507,0.6232627431899214,0.4518144575736113,0.46853266243211594
Lil Wayne,Chopper City in the Ghetto,Bling Bling,0.45239992862967937,0.287219184915124,0.6969313260852664,0.631943478944285,0.6595212943956656,0.5283668278925461
Dave,I Told Them...,Cheat On Me,0.3011825452986918,0.7792774164071276,0.6166037372847606,0.6948267880635077,0.48504967100605084,0.5796105630292088
Dave,Game Over,Question Time,0.2993894695826871,0.14637866565597496,0.9267782170812412,0.6337292715857877,0.8138662090879157,0.5396608363022307
Kanye West,Donda (Deluxe),Ok Ok,0.3932463590557479,0.30866956673148344,0.7845594402866591,0.6372656397871191,0.6863983408491592,0.545598065689252
Drake,So Far Gone,November 18th,0.3660125672454392,0.19565650855995273,0.7529719129000711,0.6377785835974978,0.1380128143391059,0.3959803735765361
Kendrick Lamar,Black Panther: The Album,Big Shot,0.46562358655876734,0.8142148480685648,0.4916202541456237,0.6460417799907657,0.004099406460462123,0.4927286284487267
Drake,"Honestly, Nevermind",Tie That Binds,0.31277557302396247,0.7843867644589606,0.3265004578550466,0.6663521500168792,0.6807695058628175,0.5600586209656374
Kendrick Lamar,DAMN.,FEEL.,0.3542018198847585,0.24337110221925748,0.4768486986511049,0.7042161650944002,0.5462601330595168,0.44193733063805046
Kendrick Lamar,Unknown,Real 92.3 Freestyle,0.3614815997253873,0.2775944292861341,0.7079371536521134,0.6643631177222165,0.5533200532361007,0.4936008363025863
Drake,Nip Hussle The Great: Vol. 1,Killer,0.42909306894314864,0.22467193867884203,0.9067957822322228,0.6551093670778945,0.6608047031038764,0.5537731005872443
Drake,Unknown,Lemon (Drake Remix),0.3020428702131705,0.5302979678934885,0.6013325958203338,0.6583497207525457,0.4051541464458132,0.49303287258211753
Kanye West,Everybody Looking,Pussy Print,0.4816636267012202,0.3340451845375914,0.6085584968341415,0.6738550444899801,0.5533000426908611,0.5132939860531395
Lil Wayne,Unknown,Ready to Go,0.2135901672864575,0.6290857625902967,0.44616450180310174,0.6665500403922807,0.0829669363986878,0.40579826780406575
Kendrick Lamar,Unknown,I’m Better,0.3523251456728223,0.5845316517039059,0.5102516646621307,0.6898711312770294,0.0,0.4221289446845215
Kendrick Lamar,DAMN.,HUMBLE.,0.2968528412302467,0.7995089597118389,0.5141724889536579,0.6917751702762044,0.1499256777000584,0.49583371704618295
Drake,Unknown,My Darlin Baby,0.35517388577296627,0.2635557793232052,0.7832156211025865,0.6782969464220555,0.42380635228125946,0.4800726586254721
Lil Wayne,Queen (Target Exclusive),Good Form,0.27434439294296775,0.5556716030731621,0.7049033811267004,0.6856767050168234,0.20129086011720823,0.47787713335818927
Lil Wayne,Dedication 2,SportsCenter,0.7452745328321512,0.37410606896998516,0.6884091873367062,0.6162121905064064,0.37950689365368306,0.5485964685829654
Lil Wayne,Tha Carter,Bring It Back,0.2893324249948958,0.2953318622541649,0.6465895088916108,0.6359810356102115,0.19361082425756343,0.39513667253388696
Kendrick Lamar,Overly Dedicated,Average Joe,0.3487292227535846,0.12210561645366338,0.6502424988758692,0.6549823066753657,0.18498671523346835,0.3655654374873051
Kendrick Lamar,Rich Gang (Deluxe),100 Favors,0.36636664390120655,0.4747963977934262,0.6397886527635185,0.6615890489442536,0.5002449595365862,0.5192175080302569
Dave,Covered Up with Flowers - EP,Bad Romance,0.27413825119555385,0.7658468921853315,0.43916505478935564,0.6440575506300835,0.45035145137396604,0.5208013071126205
Drake,Take Care,Over My Dead Body,0.2896265239803008,0.12912890543896496,0.8715976730204407,0.6908416986067005,0.7005572696459564,0.5082647744800859
Drake,If You’re Reading This It’s Too Late,6PM in New York,0.3935854934355158,0.20628737866648378,0.7697731784154878,0.6658975716393858,0.730001966975775,0.5301286081778845
Drake,Unknown,What a Time to be a Slime,0.3778907139956901,0.3888149686647956,0.6390608596174073,0.6592046624172598,0.5640841555718713,0.5122915873657816
Lil Wayne,Tha Carter III (Deluxe Revised),La La,0.3766284650015705,0.4412126930455226,0.678285685590613,0.6653659964563832,0.5114753474380523,0.5233859723358854
Kanye West,Graduation,Good Morning,0.49110877399289804,0.5560507616822453,0.6578782099056757,0.6598423301990606,0.21191945160729653,0.5101703270515945
Kanye West,Plugg City (City On My Back),We Can Make It Better,0.3723453641338637,0.8038759104515547,0.6322413495577675,0.6661835607318304,0.44043563372265404,0.5899009812055203
Lil Wayne,Canal Street Confidential,Bottom of the Bottle,0.23562129325261955,0.778796828874763,0.5360206477570995,0.6422187615941205,0.18484932640368096,0.48233027494048886
Lil Wayne,A Seat at the Table,Mad,0.2959988842384085,0.6722201233656064,0.5038868773112571,0.6783925617846889,0.9408893083812127,0.6179689290952806
Drake,Care Package,Paris Morton Music,0.3311729906961777,0.23190091170563698,0.6172495212775688,0.6594375098525664,0.7102542060565004,0.48862619801034357
Kendrick Lamar,Chasing Summer,Hair Down,0.2855591245241989,0.6327452361066599,0.4654615066777702,0.6957705009875432,0.26453364304170235,0.4656627390235307
Kendrick Lamar,Unknown,Control,0.6093576267190074,0.41349433119639356,0.5302099202936922,0.6607746699782185,0.23558475967636566,0.47752024463364423
Drake,Careless World: Rise of the Last King,Still Got It,0.22786255856021523,0.2754299453473922,0.5963613418275479,0.691713307808417,0.16794844382454657,0.37104895135057253
Kanye West,Unknown,London Speech,0.2863066466559537,0.546091850184496,0.7847469460669905,0.691268137036451,0.7221847167402673,0.598860844994234
Lil Wayne,The Bankhead Boss,Dey Know (Remix),0.36667255252659037,0.5133981746088273,0.7076266276871739,0.6358602556784011,0.4378958516644566,0.5261675883796112
Drake,For All The Dogs: Scary Hours Edition,Calling For You,0.33825599626909647,0.2435862492955582,0.8740587629321719,0.6624785630412454,0.6251847507814641,0.5277682487766229
Kanye West,H.F.M. 2 (The Hunger For More 2),Start It Up,0.41123134829420227,0.6580527684067823,0.6780386517547896,0.6331499831955869,0.5606099254748668,0.5894616746858053
Lil Wayne,Suicide Squad: The Album,Sucker for Pain,0.3379549418465314,0.5261488320932302,0.727088479712613,0.6907128598309008,0.7248327416043668,0.5931193696306449
Lil Wayne,Tha Carter V (Deluxe),In This House,0.3483304920907223,0.4755590706491111,0.5021932756805108,0.6500036417425645,0.13857667591790268,0.4142104026614896
Dave,Zero Tolerance,Incredible Sauce,0.40329573556517667,0.18920465348377383,0.7420492447043462,0.6317004603585594,0.4136913713850785,0.45386350275564763
Lil Wayne,Tha Carter IV,Intro (C4),0.4774925641087327,0.11015127893107525,0.820237607138216,0.6236463291327925,0.5863613957874094,0.49790308250955934
Lil Wayne,Lights Out,Shine,0.3760781242724379,0.18004297207489234,0.5675525892233348,0.668786381936179,0.4287173247581245,0.41979830795992945
Lil Wayne,No Ceilings,Run This Town,0.5050384417959608,0.15077005884465428,0.8192092253873298,0.6363283730319029,0.10807092772520474,0.4196054896476481
Drake,Everybody Looking,Back on Road,0.3239684164785162,0.1555947623682907,0.5830428353009839,0.6960359353875504,0.7464845355199704,0.4740032383600994
Lil Wayne,Sorry 4 the Wait 2,Drunk In Love,0.21753759845887657,0.6161033690791021,0.6570407390263222,0.681052310837924,0.5742174198730616,0.5459428403671163
